2024-11-26 14:01:18,297 - ERROR - This is a test log entry
ValueError: Demo Error!
2024-11-30 14:46:52,155 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:46:53,159 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:46:53,191 - ERROR - Random status code generated: 400
2024-11-30 14:46:53,193 - ERROR - Random status code generated: 400
2024-11-30 14:46:53,198 - ERROR - Random status code generated: 500
2024-11-30 14:46:58,231 - ERROR - Hello, World!
2024-11-30 14:46:58,233 - ERROR - Hello, World!
2024-11-30 14:46:58,234 - ERROR - Hello, World!
2024-11-30 14:46:58,235 - ERROR - Hello, World!
2024-11-30 14:46:58,236 - ERROR - Hello, World!
2024-11-30 14:46:58,238 - ERROR - Hello, World!
2024-11-30 14:46:58,239 - ERROR - Hello, World!
2024-11-30 14:46:58,240 - ERROR - Hello, World!
2024-11-30 14:46:58,241 - ERROR - Hello, World!
2024-11-30 14:46:58,243 - ERROR - Hello, World!
2024-11-30 14:47:12,323 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:47:16,333 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:47:18,339 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:47:18,355 - ERROR - Random status code generated: 400
2024-11-30 14:47:18,359 - ERROR - Random status code generated: 400
2024-11-30 14:47:18,363 - ERROR - Random status code generated: 400
2024-11-30 14:47:23,383 - ERROR - Hello, World!
2024-11-30 14:47:23,384 - ERROR - Hello, World!
2024-11-30 14:47:23,385 - ERROR - Hello, World!
2024-11-30 14:47:23,387 - ERROR - Hello, World!
2024-11-30 14:47:23,388 - ERROR - Hello, World!
2024-11-30 14:47:23,390 - ERROR - Hello, World!
2024-11-30 14:47:23,391 - ERROR - Hello, World!
2024-11-30 14:47:23,392 - ERROR - Hello, World!
2024-11-30 14:47:23,394 - ERROR - Hello, World!
2024-11-30 14:47:23,395 - ERROR - Hello, World!
2024-11-30 14:47:35,480 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:47:40,488 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:47:42,496 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:47:42,550 - ERROR - Random status code generated: 400
2024-11-30 14:47:47,580 - ERROR - Hello, World!
2024-11-30 14:47:47,585 - ERROR - Hello, World!
2024-11-30 14:47:47,586 - ERROR - Hello, World!
2024-11-30 14:47:47,588 - ERROR - Hello, World!
2024-11-30 14:47:47,589 - ERROR - Hello, World!
2024-11-30 14:47:47,590 - ERROR - Hello, World!
2024-11-30 14:47:47,591 - ERROR - Hello, World!
2024-11-30 14:47:47,593 - ERROR - Hello, World!
2024-11-30 14:47:47,594 - ERROR - Hello, World!
2024-11-30 14:47:47,595 - ERROR - Hello, World!
2024-11-30 14:47:59,713 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:02,721 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:05,727 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:05,748 - ERROR - Random status code generated: 500
2024-11-30 14:48:10,768 - ERROR - Hello, World!
2024-11-30 14:48:10,770 - ERROR - Hello, World!
2024-11-30 14:48:10,771 - ERROR - Hello, World!
2024-11-30 14:48:10,772 - ERROR - Hello, World!
2024-11-30 14:48:10,773 - ERROR - Hello, World!
2024-11-30 14:48:10,775 - ERROR - Hello, World!
2024-11-30 14:48:10,776 - ERROR - Hello, World!
2024-11-30 14:48:10,777 - ERROR - Hello, World!
2024-11-30 14:48:10,778 - ERROR - Hello, World!
2024-11-30 14:48:10,779 - ERROR - Hello, World!
2024-11-30 14:48:21,915 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:22,918 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:22,920 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:27,961 - ERROR - Hello, World!
2024-11-30 14:48:27,963 - ERROR - Hello, World!
2024-11-30 14:48:27,964 - ERROR - Hello, World!
2024-11-30 14:48:27,965 - ERROR - Hello, World!
2024-11-30 14:48:27,966 - ERROR - Hello, World!
2024-11-30 14:48:27,968 - ERROR - Hello, World!
2024-11-30 14:48:27,969 - ERROR - Hello, World!
2024-11-30 14:48:27,970 - ERROR - Hello, World!
2024-11-30 14:48:27,971 - ERROR - Hello, World!
2024-11-30 14:48:27,973 - ERROR - Hello, World!
2024-11-30 14:48:41,081 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:43,086 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:48,097 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:48:48,119 - ERROR - Random status code generated: 500
2024-11-30 14:48:53,156 - ERROR - Hello, World!
2024-11-30 14:48:53,160 - ERROR - Hello, World!
2024-11-30 14:48:53,162 - ERROR - Hello, World!
2024-11-30 14:48:53,163 - ERROR - Hello, World!
2024-11-30 14:48:53,165 - ERROR - Hello, World!
2024-11-30 14:48:53,166 - ERROR - Hello, World!
2024-11-30 14:48:53,167 - ERROR - Hello, World!
2024-11-30 14:48:53,168 - ERROR - Hello, World!
2024-11-30 14:48:53,170 - ERROR - Hello, World!
2024-11-30 14:48:53,171 - ERROR - Hello, World!
2024-11-30 14:49:07,274 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:49:12,284 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:49:14,292 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:49:14,335 - ERROR - Random status code generated: 400
2024-11-30 14:49:14,336 - ERROR - Random status code generated: 400
2024-11-30 14:49:19,363 - ERROR - Hello, World!
2024-11-30 14:49:19,367 - ERROR - Hello, World!
2024-11-30 14:49:19,368 - ERROR - Hello, World!
2024-11-30 14:49:19,370 - ERROR - Hello, World!
2024-11-30 14:49:19,371 - ERROR - Hello, World!
2024-11-30 14:49:19,372 - ERROR - Hello, World!
2024-11-30 14:49:19,374 - ERROR - Hello, World!
2024-11-30 14:49:19,375 - ERROR - Hello, World!
2024-11-30 14:49:19,376 - ERROR - Hello, World!
2024-11-30 14:49:19,377 - ERROR - Hello, World!
2024-11-30 14:49:34,486 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:49:34,488 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:49:37,492 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:49:37,514 - ERROR - Random status code generated: 500
2024-11-30 14:49:37,517 - ERROR - Random status code generated: 400
2024-11-30 14:49:42,543 - ERROR - Hello, World!
2024-11-30 14:49:42,545 - ERROR - Hello, World!
2024-11-30 14:49:42,546 - ERROR - Hello, World!
2024-11-30 14:49:42,547 - ERROR - Hello, World!
2024-11-30 14:49:42,548 - ERROR - Hello, World!
2024-11-30 14:49:42,549 - ERROR - Hello, World!
2024-11-30 14:49:42,551 - ERROR - Hello, World!
2024-11-30 14:49:42,552 - ERROR - Hello, World!
2024-11-30 14:49:42,553 - ERROR - Hello, World!
2024-11-30 14:49:42,554 - ERROR - Hello, World!
2024-11-30 14:49:56,630 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:01,642 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:02,648 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:02,688 - ERROR - Random status code generated: 400
2024-11-30 14:50:02,696 - ERROR - Random status code generated: 400
2024-11-30 14:50:07,725 - ERROR - Hello, World!
2024-11-30 14:50:07,733 - ERROR - Hello, World!
2024-11-30 14:50:07,739 - ERROR - Hello, World!
2024-11-30 14:50:07,747 - ERROR - Hello, World!
2024-11-30 14:50:07,751 - ERROR - Hello, World!
2024-11-30 14:50:07,754 - ERROR - Hello, World!
2024-11-30 14:50:07,757 - ERROR - Hello, World!
2024-11-30 14:50:07,760 - ERROR - Hello, World!
2024-11-30 14:50:07,762 - ERROR - Hello, World!
2024-11-30 14:50:07,764 - ERROR - Hello, World!
2024-11-30 14:50:17,859 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:18,861 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:18,863 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:18,879 - ERROR - Random status code generated: 500
2024-11-30 14:50:18,881 - ERROR - Random status code generated: 400
2024-11-30 14:50:18,885 - ERROR - Random status code generated: 400
2024-11-30 14:50:18,886 - ERROR - Random status code generated: 400
2024-11-30 14:50:18,889 - ERROR - Random status code generated: 400
2024-11-30 14:50:18,891 - ERROR - Random status code generated: 500
2024-11-30 14:50:23,907 - ERROR - Hello, World!
2024-11-30 14:50:23,909 - ERROR - Hello, World!
2024-11-30 14:50:23,910 - ERROR - Hello, World!
2024-11-30 14:50:23,911 - ERROR - Hello, World!
2024-11-30 14:50:23,912 - ERROR - Hello, World!
2024-11-30 14:50:23,914 - ERROR - Hello, World!
2024-11-30 14:50:23,915 - ERROR - Hello, World!
2024-11-30 14:50:23,916 - ERROR - Hello, World!
2024-11-30 14:50:23,917 - ERROR - Hello, World!
2024-11-30 14:50:23,918 - ERROR - Hello, World!
2024-11-30 14:50:38,990 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:38,994 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:44,004 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:50:44,025 - ERROR - Random status code generated: 400
2024-11-30 14:50:44,028 - ERROR - Random status code generated: 400
2024-11-30 14:50:44,033 - ERROR - Random status code generated: 400
2024-11-30 14:50:49,064 - ERROR - Hello, World!
2024-11-30 14:50:49,066 - ERROR - Hello, World!
2024-11-30 14:50:49,067 - ERROR - Hello, World!
2024-11-30 14:50:49,068 - ERROR - Hello, World!
2024-11-30 14:50:49,069 - ERROR - Hello, World!
2024-11-30 14:50:49,070 - ERROR - Hello, World!
2024-11-30 14:50:49,072 - ERROR - Hello, World!
2024-11-30 14:50:49,073 - ERROR - Hello, World!
2024-11-30 14:50:49,074 - ERROR - Hello, World!
2024-11-30 14:50:49,076 - ERROR - Hello, World!
2024-11-30 14:50:59,161 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:51:01,164 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:51:05,170 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:51:05,191 - ERROR - Random status code generated: 400
2024-11-30 14:51:05,193 - ERROR - Random status code generated: 500
2024-11-30 14:51:05,194 - ERROR - Random status code generated: 400
2024-11-30 14:51:05,195 - ERROR - Random status code generated: 400
2024-11-30 14:51:10,211 - ERROR - Hello, World!
2024-11-30 14:51:10,213 - ERROR - Hello, World!
2024-11-30 14:51:10,214 - ERROR - Hello, World!
2024-11-30 14:51:10,215 - ERROR - Hello, World!
2024-11-30 14:51:10,216 - ERROR - Hello, World!
2024-11-30 14:51:10,217 - ERROR - Hello, World!
2024-11-30 14:51:10,219 - ERROR - Hello, World!
2024-11-30 14:51:10,220 - ERROR - Hello, World!
2024-11-30 14:51:10,221 - ERROR - Hello, World!
2024-11-30 14:51:10,222 - ERROR - Hello, World!
2024-11-30 14:51:23,317 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:51:25,325 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:51:30,331 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-30 14:51:35,410 - ERROR - Hello, World!
